word,type_name
turning off,verb
turning on,verb
turning on a dime,verb
turning out,verb
turning over,verb
turning the tables,verb
turning thumbs down,verb
turning up,verb
turning up the heat,verb
turnings,verb
turnings,noun
turnings a blind eye,verb
turnings a nice dime,verb
turnings a trick,verb
turnings around,verb
turnings away,verb
turnings back,verb
turnings down,verb
turnings in,verb
turnings off,verb
turnings on,verb
turnings on a dime,verb
turnings out,verb
turnings over,verb
turnings the tables,verb
turnings thumbs down,verb
turnings up,verb
turnings up the heat,verb
turnip,noun
turnip bed,noun
turnip greens,noun
turnip plant,noun
turnip-shaped,adjective
turnips,noun
Turnix,noun
turnkey,adjective
turnkeys,adjective
turnoff,noun
turnout,noun
turnouts,noun
turnover,noun
turnovers,noun
turnpike,noun
turnpikes,noun
turns,verb
turns a blind eye,verb
turns a nice dime,verb
turns a trick,verb
turns around,verb
turns away,verb
turns back,verb
turns down,verb
turns in,verb
turns off,verb
turns on,verb
turns on a dime,verb
turns out,verb
turns over,verb
turns the tables,verb
turns thumbs down,verb
turns up,verb
turns up the heat,verb
turnspit,noun
turnstile,noun
turnstiles,noun
turnstone,noun
turntable,noun
turnverein,noun
turpentine,noun
turpentine camphor weed,noun
Turpin,noun
turpitude,noun
turps,noun
turquoise,noun
turreae,noun
turret,noun
turret clock,noun
turreted,adjective
turrets,noun
Turritis,noun
Tursiops,noun
turtle,noun
turtle soup,noun
turtledove,noun
turtleneck,noun
turtleneck collar,noun
turtler,noun
turtles,noun
turtles’,noun
turves,verb
turvy,adjective
Tuscaloosa,noun
Tuscan,noun
Tuscan,noun
Tuscan order,noun
Tuscany,noun
Tuscarora,noun
tush,exclamation
tushery,noun
tusk,noun
tusked,adjective
Tuskegee,noun
tusker,noun
tusks,noun
tussah,noun
Tussaud,noun
Tussilago,noun
tussle,verb
tussled,verb
tussling,verb
tussock,noun
tussock bellflower,noun
tussock caterpillar,noun
tussocks,noun
Tutankhamen,noun
tutee,noun
tutelage,noun
Tutelo,noun
tutor,noun
tutored,verb
tutorial,noun
tutorially,adverb
tutorials,noun
tutoring,verb
tutors,verb
tutors,noun
Tutsi,noun
tutti,noun
tutti-frutti,noun
Tutu,noun
tutus,noun
Tuvalu,noun
Tuvalu dollar,noun
tuxedoed,adjective
Tuxtla Gutierrez,noun
tv,noun
tv announcer,noun
TV dinner,noun
tvs,noun
twaddle,noun
twaddler,noun
twang,verb
twanged,verb
twanging,verb
twayblade,noun
tweak,verb
tweaked,verb
tweaking,verb
tweaks,verb
twee,adjective
tweed,noun
tweediness,noun
tweedle,verb
tweedled,verb
Tweedledum and Tweedledee,noun
tweedles,verb
tweedling,verb
tweedy,adjective
tween,noun
tweet,noun
tweeter,noun
tweets,noun
tweeze,verb
tweezed,verb
tweezers,noun
tweezing,verb
twelfth,noun
Twelfth night,noun
Twelfthtide,noun
twelve,noun
twelve-sided,adjective
twelve-tone music,noun
twelvefold,adjective
twenties,noun
twentieth,noun
twentieth century,noun
twentieths,noun
twenty,noun
twenty dollar bill,noun
twenty-eight,noun
twenty-eighth,adjective
twenty-fifth,adjective
twenty-first,adjective
twenty-five,noun
twenty-fourth,adjective
twenty-nine,noun
twenty-ninth,adjective
twenty-one,noun
twenty-second,adjective
twenty-seven,noun
twenty-seventh,adjective
twenty-six,noun
twenty-sixth,adjective
twenty-third,adjective
twenty-three,noun
twenty-twenty,noun
twenty-two,noun
twenty-two pistol,noun
twenty-two rifle,noun
twentyfold,adjective
twentyfour,adjective
twerp,noun
Twice,adverb
twiddle,verb
twiddled,verb
twiddler,noun
twiddling,verb
twig,noun
twig blight,noun
twiggy,adjective
twigs,noun
twilight,noun
twilight sleep,noun
twilight zone,noun
twill,noun
Twin,noun
Twin,noun
twin bed,noun
twin bill,noun
Twin Cities,noun
Twin Falls,noun
twin-bedded,adjective
twinberry,noun
twine,verb
twined,verb
twiner,noun
twines,verb
twinflower,noun
twinge,noun
twinges,noun
twining,adjective
twining,verb
twinjet,noun
twink,noun
Twinkie,noun
twinkle,verb
twinkled,verb
twinkler,noun
twinkling,verb
twinklinga,adjective
twinks,noun
twins,noun
twirl,verb
twirled,verb
twirling,verb
twirling,noun
twirlingly,adverb
twirls,verb
twist,verb
twist bit,noun
twisted,verb
twisting,verb
twisting,adjective
twists,verb
twit,noun
twitch,verb
twitched,verb
twitches,verb
twitching,verb
twitchy,adjective
twits,noun
twitter,verb
twittered,verb
twitterer,noun
twittering,noun
twittering,verb
twitters,verb
twixt,preposition
two,noun
two dollar bill,noun
two hundred,adjective
Two Kettle,noun
two-by-four,noun
two-dimensional,adjective
two-dimensionality,noun
two-eared,adjective
two-eyed violet,noun
two-handed,adjective
two-handed backhand,noun
two-handed saw,noun
two-humped,adjective
two-hundredth,adjective
two-lane,adjective
two-leaved,adjective
two-lobed,adjective
two-man tent,noun
two-needled,adjective
two-note call,noun
two-piece,noun
two-ply,adjective
two-pronged,adjective
two-spotted ladybug,noun
two-thirds,noun
two-tier bid,noun
two-time,verb
two-timed,verb
two-timer,noun
two-times,verb
two-timing,verb
two-toed,adjective
two-toed sloth,noun
two-way,adjective
two-way street,noun
two-wheel,adjective
two-year-old,adjective
two-year-old horse,noun
two—or,pronoun
twofer,noun
twofold,adjective
twohitter,noun
twopence,noun
twopences,noun
twopenny,adjective
twos,noun
twostep,noun
Tyche,noun
tycoon,noun
tying,verb
tying down,verb
tying in,verb
tying up,verb
tyiyn,noun
Tyke,noun
Tyke,noun
Tylenchidae,noun
Tylenchus,noun
Tyler,noun
tympanic,adjective
tympanic bone,noun
tympanic vein,noun
tympanist,noun
tympanites,noun
tympanitic,adjective
tympanitis,noun
tympanoplasty,noun
Tympanuchus,noun
tympanum,noun
Tyndale,noun
Tyndall,noun
Tyndall effect,noun
Tyne,noun
type,noun
type family,noun
type genus,noun
type I diabetes,noun
type II diabetes,noun
type metal,noun
type slug,noun
type species,noun
type specimen,noun
typecast,verb
typecasting,verb
typed,verb
typeface,noun
typefaces,noun
types,noun
typescript,noun
typeset,verb
typesetter,noun
typesetters,noun
typesetting,noun
typesetting,verb
typesetting machine,noun
typewriter,noun
typewriter carriage,noun
typewriter font,noun
typewriter keyboard,noun
typewriter paper,noun
typewriters,noun
typewritten,adjective
Typha,noun
Typhaceae,noun
Typhlopidae,noun
Typhoeus,noun
typhoid,noun
typhoid bacillus,noun
typhoid bacteriophage,noun
Typhon,noun
typhoon,noun
typhoons,noun
Typhus,noun
Typhus,noun
typical,adjective
typical jerboa,noun
typicality,noun
typically,adverb
typification,noun
typified,verb
typifies,verb
typify,verb
typifying,verb
typing,verb
typing,noun
typing pool,noun
typist,noun
typists,noun
typo,noun
typographic,adjective
typographical,adjective
typographically,adverb
typography,noun
typologies,noun
typology,noun
typos,noun
Tyr,noun
tyramine,noun
Tyranni,noun
tyrannical,adjective
tyrannically,adverb
tyrannicide,noun
tyrannid,noun
Tyrannidae,noun
tyrannies,noun
tyrannise,verb
tyrannised,verb
tyrannize,verb
tyrannized,verb
tyrannizing,verb
tyrannosaur,noun
tyrannous,adjective
Tyrannus,noun
tyranny,noun
tyrant,noun
tyrants,noun
tyre,noun
tyres,noun
Tyrian purple,noun
tyro,noun
tyrocidine,noun
Tyrol,noun
Tyrolean,noun
Tyrolean,noun
Tyrolean Alps,noun
tyrosine,noun
tyrosine kinase inhibitor,noun
tyrosinemia,noun
tyrothricin,noun
Tyrrhenian Sea,noun
Tyson,noun
Tyto,noun
Tytonidae,noun
tzar,noun
Tzara,noun
tzu,noun
U,noun
U,noun
U-shaped,adjective
uakari,noun
uan,noun
ubi,noun
ubiety,noun
ubiquinone,noun
ubiquitous,adjective
ubiquitously,adverb
ubiquity,noun
Ubykh,noun
Uca,noun
udder,noun
udders,noun
Udmurt,noun
Ufa,noun
ufo,noun
Uganda,noun
Uganda,noun
Ugandan,noun
Ugandan monetary unit,noun
Ugandan shilling,noun
Ugaritic,noun
Ugh,exclamation
uglier,adjective
ugliest,adjective
uglified,verb
uglify,verb
uglifying,verb
ugliness,noun
ugly,adjective
ugly duckling,noun
Ugric,noun
Ugric,adjective
Uhland,noun
ui,noun
Uighur,noun
Uintatheriidae,noun
Uintatherium,noun
uk,noun
ukase,noun
uke,noun
ukip,noun
Ukraine,noun
Ukraine,noun
ukrainian,adjective
ukrainian,adjective
ukrainians,adjective
Ukranian,noun
Ukranian monetary unit,noun
ul,noun
ulalgia,noun
Ulan Bator,noun
Ulanova,noun
ulatrophia,noun
ulcer,noun
ulcerate,verb
ulcerated,verb
ulcerated,adjective
ulcerating,verb
ulceration,noun
ulcerative,adjective
ulcerative colitis,noun
ulcerous,adjective
ulcers,noun
ulemorrhagia,noun
Ulex,noun
Ulfilas,noun
ulitis,noun
Ull,noun
ullage,noun
Ulmaceae,noun
Ulmus,noun
ulna,noun
ulnar,adjective
ulnar artery,noun
ulnar nerve,noun
ulnar vein,noun
ulnaris,noun
ulster,noun
Ulster Defence Association,noun
ulterior,adjective
ulteriority,noun
ulteriorly,adverb
ultima,noun
ultimacy,noun
ultimate,adjective
ultimate frisbee,noun
ultimately,adverb
ultimatum,noun
ultimo,adjective
ultra vires,adverb
ultracentrifugation,noun
ultracentrifuge,noun
ultraconservative,adjective
ultrafast,adjective
ultrahigh frequency,noun
ultramarine,noun
ultramicroscope,noun
ultramicroscopic,adjective
ultramodern,adjective
ultramontane,noun
ultramontanism,noun
ultrasonic,adjective
ultrasonically,adverb
ultrasound,noun
Ultrasuede,noun
ultraviolet,adjective
ultraviolet lamp,noun
ultraviolet spectrum,noun
Ulugh Muztagh,noun
ululation,noun
Ulva,noun
Ulvaceae,noun
Ulvales,noun
Ulvophyceae,noun
Ulysses,noun
Uma,noun
Umayyad,noun
umbel,noun
Umbellales,noun
umbellate,adjective
umbellifer,noun
Umbelliferae,noun
umbelliferous,adjective
umbelliform,adjective
Umbellularia,noun
umbels,noun
umber,noun
umbilical,adjective
umbilical cord,noun
umbilical hernia,noun
umbilical vein,noun
umbilicate,adjective
umbilicus,noun
umbo,noun
umbra,noun
umbrage,noun
umbrella,noun
umbrella bird,noun
umbrella fern,noun
umbrella plant,noun
umbrella tent,noun
umbrella tree,noun
umbrella-shaped,adjective
umbrellalike,adjective
umbrellas,noun
umbrellawort,noun
Umbria,noun
Umbrian,noun
Umbrina,noun
Umbundu,noun
umlaut,noun
Umma Tameer-e-Nau,noun
Ummah,noun
umpirage,noun
umpire,noun
umpired,verb
umpires,noun
umpiring,verb
umpteen,determiner
umpteenth,adjective
un,noun
un-American,adjective
un-come-at-able,adjective
unabashed,adjective
unabashedly,adverb
unabated,adjective
unable,adjective
unabridged,adjective
unabridged dictionary,noun
unabsorbed,adjective
unabused,adjective
unacademic,adjective
unaccented,adjective
unacceptability,noun
unacceptable,adjective
unacceptably,adverb
unaccepted,adjective
unaccommodating,adjective
unaccompanied,adjective
unaccountable,adjective
unaccountably,adverb
unaccounted,adjective
unaccredited,adjective
unaccustomed,adjective
unachievable,adjective
unachieved,adjective
unacknowledged,adjective
unacquainted,adjective
unacquaintedp,adjective
unacquisitive,adjective
unactable,adjective
unacted,adjective
unadaptability,noun
unadaptable,adjective
unadapted,adjective
unaddicted,adjective
unaddressed,adjective
unadjustable,adjective
unadjusted,adjective
unadoptable,adjective
unadorned,adjective
unadulterated,adjective
unadventurous,adjective
unadvised,adjective
unadvisedly,adverb
unaerated,adjective
unaffected,adjective
unaffectedly,adverb
unaffectedness,noun
unaffecting,adjective
unaffiliated,adjective
unaffixed,adjective
unafraid,adjective
unafraidp,adjective
unaged,adjective
unaggressive,adjective
unagitated,adjective
unaided,adjective
unairworthy,adjective
unalarming,adjective
unalert,adjective
unalienable,adjective
unalike,adjective
unalloyed,adjective
unalterability,noun
unalterable,adjective
unalterably,adverb
unaltered,adjective
unambiguity,noun
unambiguous,adjective
unambiguously,adverb
unambitious,adjective
unambitiously,adverb
unamenable,adjective
unamended,adjective
unamiable,adjective
unanalysed,adjective
unanalyzable,adjective
unanalyzed,adjective
unangryp,adjective
unanimated,adjective
unanimity,noun
unanimous,adjective
unanimously,adverb
unannounced,adjective
unanswerable,adjective
unanswered,adjective
unanticipated,adjective
unapologetic,adjective
unappareled,adjective
unapparent,adjective
unappealing,adjective
unappealingly,adverb
unappeased,adjective
unappendaged,adjective
unappetising,adjective
unappetizing,adjective
unappetizingness,noun
unappreciated,adjective
unappreciative,adjective
unapprehensive,adjective
unapproachability,noun
unapproachable,adjective
unapproved,adjective
unarguable,adjective
unarguably,adverb
unargumentative,adjective
unarmed,adjective
unarmored,adjective
unarticulated,adjective
unartistic,adjective
unary,adjective
unascertainable,adjective
unashamed,adjective
unashamedly,adverb
unasked,adjective
unaspirated,adjective
unassailable,adjective
unassailed,adjective
unassertive,adjective
unassertiveness,noun
unassigned,adjective
unassimilable,adjective
unassisted,adjective
unassociated,adjective
unassuming,adjective
unassumingly,adverb
unassured,adjective
unasterisked,adjective
unattached,adjective
unattainable,adjective
unattainableness,noun
unattainably,adverb
unattended,adjective
unattractive,adjective
unattractively,adverb
unattractiveness,noun
unattributable,adjective
unauthentic,adjective
unauthorized,adjective
unavailable,adjective
unavailing,adjective
unavenged,adjective
unavoidable,adjective
unavoidably,adverb
unavowed,adjective
unawakened,adjective
unaware,adjective
unawareness,noun
unawares,adverb
unawed,adjective
unbaffled,adjective
unbalance,verb
unbalanced,verb
unbalanced,adjective
unbalancing,verb
unbalconied,adjective
unbanded,adjective
unbaptized,adjective
unbar,verb
unbarred,verb
unbarred,adjective
unbarreled,adjective
unbarring,verb
unbars,verb
unbearable,adjective
unbearably,adverb
unbeatable,adjective
unbeaten,adjective
unbecoming,adjective
unbecomingness,noun
unbefitting,adjective
unbeholdenp,adjective
unbeknown,adverb
unbeknownst,adverb
unbelief,noun
unbelievable,adjective
unbelievably,adverb
unbeliever,noun
unbelievers,noun
unbelieving,adjective
unbelt,verb
unbelted,adjective
unbend,verb
unbending,adjective
unbending,verb
unbeneficed,adjective
unbent,verb
unbiased,adjective
unbidden,adjective
unbigoted,adjective
unbind,verb
unbinding,verb
unbinds,verb
unbitter,adjective
unbleached,adjective
unblemished,adjective
unblended,adjective
unblessed,adjective
unblinking,adjective
unblinkingly,adverb
unblock,verb
unblocked,verb
unblocking,verb
unblocks,verb
unblushingly,adverb
unbodied,adjective
unbolt,verb
unbolted,verb
unbolted,adjective
unbolting,verb
unbolts,verb
unbooked,adjective
unbookish,adjective
unbordered,adjective
unborn,adjective
unbosom,verb
unbosomed,verb
unbosoming,verb
unbosoms,verb
unbought,adjective
unbound,verb
unbounded,adjective
unbowed,adjective
unbox,verb
unboxed,verb
unboxes,verb
unboxing,verb
unbrace,verb
unbraced,verb
unbraced,adjective
unbracing,verb
unbraid,verb
unbraided,verb
unbraiding,verb
unbraids,verb
unbrainwashed,adjective
unbranched,adjective
unbranded,adjective
unbreakable,adjective
unbreakableness,noun
unbridgeable,adjective
unbridle,verb
unbridled,verb
unbridled,adjective
unbridles,verb
unbridling,verb
unbroken,adjective
unbruised,adjective
unbrushed,adjective
unbuckle,verb
unbuckled,verb
unbuckles,verb
unbuckling,verb
unburden,verb
unburdened,verb
unburdening,verb
unburdens,verb
unburied,adjective
unburned,adjective
unburnished,adjective
unburnt,adjective
unbusinesslike,adjective
unbutton,verb
unbuttoned,adjective
unbuttoned,verb
unbuttoning,verb
unbuttons,verb
uncalcified,adjective
uncalled,adjective
uncalledfor,adjective
uncamphorated,adjective
uncanceled,adjective
uncandid,adjective
uncannily,adverb
uncanny,adjective
uncanonical,adjective
uncapped,adjective
uncared,adjective
uncared-for,adjective
uncarpeted,adjective
uncarved,adjective
uncase,verb
uncased,verb
uncasing,verb
uncastrated,adjective
uncategorized,adjective
uncaulked,adjective
unceasing,adjective
unceasingly,adverb
uncensored,adjective
uncensured,adjective
unceremonious,adjective
unceremoniously,adverb
unceremoniousness,noun
uncertain,adjective
uncertainly,adverb
uncertainties,noun
uncertainty,noun
uncertainty principle,noun
uncertified,adjective
unchain,verb
unchained,verb
unchained,adjective
unchaining,verb
unchains,verb
unchallengeable,adjective
unchallenged,adjective
unchangeable,adjective
unchanged,adjective
unchanging,adjective
unchannelled,adjective
uncharacteristic,adjective
uncharacteristically,adverb
uncharged,adjective
uncharitable,adjective
uncharitably,adverb
uncharted,adjective
unchartered,adjective
unchaste,adjective
uncheckable,adjective
unchecked,adjective
uncheerfulness,noun
unchildlike,adjective
unchivalrously,adverb
unchristian,adjective
unchristianly,adjective
uncial,noun
uncivil,adjective
uncivilised,adjective
uncivilized,adjective
uncivilly,adverb
unclad,adjective
unclaimed,adjective
unclasp,verb
unclasped,verb
unclasping,verb
unclasps,verb
unclassifiable,adjective
unclassified,adjective
uncle,noun
Uncle Remus,noun
Uncle Sam,noun
Uncle Tom,noun
unclean,adjective
uncleanliness,noun
uncleanly,adjective
unclear,adjective
uncleared,noun
unclearly,adverb
unclearness,noun
uncles,noun
unclip,verb
unclipped,verb
unclipping,verb
uncloak,verb
uncloaked,verb
uncloaking,verb
uncloaks,verb
unclog,verb
unclogged,verb
unclogging,verb
unclogs,verb
unclothe,verb
unclothed,verb
unclothed,adjective
unclothes,verb
unclothing,verb
unclouded,adjective
unclutter,verb
uncluttered,verb
uncluttered,adjective
uncluttering,verb
unclutters,verb
uncoated,adjective
uncodified,adjective
uncoerced,adjective
uncoil,verb
uncoiled,adjective
uncoiled,verb
uncoiling,verb
uncoils,verb
uncollected,adjective
uncolored,adjective
uncoloured,adjective
uncombable,adjective
uncombed,adjective
uncombined,adjective
uncomely,adjective
uncomfortable,adjective
uncomfortably,adverb
uncommercial,adjective
uncommercialized,adjective
uncommitted,adjective
uncommon,adjective
uncommonly,adverb
uncommonness,noun
uncommunicative,adjective
uncommunicativeness,noun
Uncompahgre Peak,noun
uncompartmented,adjective
uncompassionate,adjective
uncompensated,adjective
uncompetitive,adjective
uncomplaining,adjective
uncomplainingly,adverb
uncompleted,adjective
uncomplicated,adjective
uncomplimentary,adjective
uncompounded,adjective
uncomprehended,adjective
uncomprehending,adjective
uncompromising,adjective
uncompromisingly,adverb
unconcealed,adjective
unconcern,noun
unconcerned,adjective
unconcernedly,adverb
unconditional,adjective
unconditionally,adverb
unconditioned,adjective
unconfessed,noun
unconfined,adjective
unconfirmed,adjective
unconformable,adjective
uncongenial,adjective
uncongeniality,noun
unconnected,adjective
unconnectedness,noun
unconquerable,adjective
unconscientious,adjective
unconscientiousness,noun
unconscionable,adjective
unconscionably,adverb
unconscious,adjective
unconscious mind,noun
unconsciously,adverb
unconsciousness,noun
unconsidered,adjective
unconsolidated,adjective
unconstipated,adjective
unconstitutional,adjective
unconstitutionally,adverb
unconstrained,adjective
unconstricted,adjective
unconstructive,adjective
unconsumed,adjective
unconsummated,adjective
uncontaminated,adjective
uncontested,adjective
uncontrollable,adjective
uncontrollably,adverb
uncontrolled,adjective
uncontroversial,adjective
uncontroversially,adverb
unconventional,adjective
unconventionality,noun
unconventionally,adverb
unconverted,adjective
unconvinced,adjective
unconvincing,adjective
unconvincingly,adverb
uncooked,adjective
uncool,adjective
uncooperative,adjective
uncoordinated,adjective
uncordial,adjective
uncork,verb
uncorked,verb
uncorking,verb
uncorks,verb
uncorrected,adjective
uncorrelated,adjective
uncorroborated,adjective
uncorrupted,adjective
uncountable,noun
uncouple,verb
uncoupled,verb
uncouples,verb
uncoupling,verb
uncousinly,adjective
uncouthly,adverb
uncover,verb
uncovered,verb
uncovering,verb
uncovers,verb
uncrannied,adjective
uncrate,verb
uncrated,verb
uncrating,verb
uncreative,adjective
uncreativeness,noun
uncritical,adjective
uncritically,adverb
uncropped,adjective
uncross,verb
uncrossed,verb
uncrossed,adjective
uncrosses,verb
uncrossing,verb
uncrowded,adjective
uncrowned,adjective
uncrystallized,adjective
Unction,noun
Unction,noun
unctuous,adjective
unctuously,adverb
uncultivable,adjective
uncultivated,adjective
uncultured,adjective
uncured,adjective
uncurl,verb
uncurled,verb
uncurled,adjective
uncurling,verb
uncurls,verb
uncurtained,adjective
uncurved,adjective
uncus,noun
uncut,adjective
undamaged,adjective
undatable,adjective
undated,adjective
undaunted,adjective
undecagon,noun
undeceive,verb
undeceived,verb
undeceives,verb
undeceiving,verb
undecided,adjective
undeciphered,adjective
undeclared,adjective
undecomposed,adjective
undecorated,adjective
undecylenic acid,noun
undedicated,adjective
undefeated,adjective
undefended,adjective
undeferential,adjective
undefiled,adjective
undefinable,adjective
undefinably,adverb
undefined,adjective
undelineated,adjective
undemanding,adjective
undemocratic,adjective
undemocratically,adverb
undemonstrative,adjective
undeniable,adjective
undeniably,adverb
undenominational,adjective
undependability,noun
undependable,adjective
undepicted,adjective
Under,preposition
Under,preposition
under arms,adverb
under attackp,adjective
under the circumstances,adverb
under way,adverb
under wrapsp,adjective
under-the-counter,adjective
undera,adjective
underachieve,verb
underachieved,verb
underachievement,noun
underachiever,noun
underachieving,verb
underact,verb
underacted,verb
underacting,verb
underacts,verb
underage,adjective
underarm,adverb
underbelly,noun
underbid,verb
underbidding,verb
underboss,noun
underbred,adjective
underbrush,noun
undercarriage,noun
undercharge,noun
underclass,noun
underclassa,adjective
underclothes,noun
underclothing,noun
undercoat,noun
undercoated,adjective
undercover,adjective
undercover operation,noun
undercurrent,noun
undercurrents,noun
undercut,verb
undercutting,verb
underdevelop,verb
underdeveloped,adjective
underdevelopment,noun
underdog,noun
underdone,adjective
underdress,verb
underdressed,verb
underdressed,adjective
underdresses,verb
underdressing,verb
undereducated,adjective
underemployed,adjective
underestimate,verb
underestimated,verb
underestimates,verb
underestimating,verb
underestimation,verb
underevaluation,noun
underexpose,verb
underexposed,verb
underexposes,verb
underexposing,verb
underexposure,noun
underfed,adjective
underfeeding,noun
underfelt,noun
underfoot,adverb
undergarment,noun
undergarments,noun
undergird,verb
undergirded,verb
undergirding,verb
undergirds,verb
undergo,verb
undergoes,verb
undergoing,verb
undergone,verb
undergraduate,noun
undergraduates,noun
underground,adjective
Underground Railroad,noun
undergrow,verb
undergrowth,noun
underhand,adjective
underhanded,adjective
underhandedly,adverb
underhung,adjective
underivative,adjective
underived,adjective
underlaid,verb
underlain,verb
underlay,verb
underlay,noun
underlaying,verb
underlet,verb
underletting,verb
underlie,verb
underlies,verb
underline,verb
underlined,verb
underlines,verb
underling,noun
underlings,noun
underlining,verb
underlip,noun
underlying,verb
underlying,adjective
undermine,verb
undermined,verb
undermines,verb
undermining,verb
underneath,adverb
undernourish,verb
undernourished,adjective
undernourishment,noun
underpaid,verb
underpaid,adjective
underpants,noun
underpart,noun
underpass,noun
underpay,verb
underpaying,verb
underpayment,noun
underperform,verb
underperformed,verb
underperformer,noun
underperforming,verb
underperforms,verb
underpin,verb
underpinned,verb
underpinning,verb
underpinning,noun
underpinnings,noun
underpins,verb
underplant,verb
underplanted,verb
underplanting,verb
underplants,verb
underplay,verb
underplayed,verb
underplaying,verb
underplays,verb
underpopulated,adjective
underprivileged,adjective
underproduce,verb
underproduction,noun
underquote,verb
underrate,verb
underrated,adjective
underrated,verb
underrates,verb
underrating,verb
underrepresented,adjective
underscore,verb
underscored,verb
underscores,verb
underscoring,verb
undersea,adjective
undersecretaries,noun
undersecretary,noun
undersell,verb
underseller,noun
underselling,verb
underserved,adjective
undersexed,adjective
undershirt,noun
undershirts,noun
undershoot,verb
undershooting,verb
undershot,verb
undershrub,noun
underside,noun
undersides,noun
undersign,verb
undersigned,noun
undersize,adjective
undersized,adjective
underslung,adjective
undersold,verb
undersold,adjective
underspend,verb
understaffed,adjective
Understand,verb
Understand,verb
understand’,verb
understandable,adjective
understandably,adverb
understanding,noun
understanding,verb
understandingly,adverb
understandings,noun
understands,verb
understate,verb
understated,adjective
understated,verb
understatement,noun
understates,verb
understating,verb
understock,verb
understood,verb
understudy,noun
undertake,verb
undertaken,verb
undertaker,noun
undertakers,noun
undertakes,verb
undertaking,noun
undertaking,verb
undertakings,noun
undertide,noun
undertone,noun
undertones,noun
undertook,verb
undertow,noun
underused,adjective
underutilized,verb
underutilized,adjective
underutilizes,verb
underutilizing,verb
undervaluation,noun
undervalue,verb
undervalued,verb
undervalued,adjective
undervalues,verb
undervaluing,verb
underwater,adjective
underway,adjective
underwear,noun
underweight,adjective
underwent,verb
underwing,noun
underworld,noun
underwrite,verb
underwriter,noun
underwriters,noun
underwriting,noun
underwriting,verb
underwritten,verb
underwrote,verb
undescended,adjective
undescended testis,noun
undescribable,adjective
undescriptive,adjective
undeserved,adjective
undeservedly,adverb
undeserving,adjective
undesigned,adjective
undesirability,noun
undesirable,adjective
undesirables,noun
undesirably,adverb
undesired,adjective
undesirous,adjective
undestroyable,adjective
undetectable,adjective
undetected,adjective
undetermined,adjective
undeterred,adjective
undeveloped,adjective
undeviating,adjective
undiagnosable,adjective
undiagnosed,adjective
undid,verb
undies,noun
undifferentiated,adjective
undigested,adjective
undigestible,adjective
undignified,adjective
undiluted,adjective
undiminished,adjective
undimmed,adjective
undine,noun
undiplomatic,adjective
undiplomatically,adverb
undirected,adjective
undiscerning,adjective
undischarged,adjective
undisciplined,adjective
undisclosed,adjective
undiscoverable,adjective
undiscovered,adjective
undiscriminating,adjective
undisguised,adjective
undismayed,adjective
undisputable,adjective
undisputed,adjective
undissolved,adjective
undistinguished,adjective
undistorted,adjective
undistributed,adjective
undisturbed,adjective
undiversified,adjective
undividable,adjective
undivided,adjective
undivided interest,noun
undo,verb
undock,verb
undocked,verb
undocking,verb
undocks,verb
undocumented,adjective
undoer,noun
undoes,verb
undogmatic,adjective
undoing,verb
undomesticated,adjective
undone,verb
undone,adjective
undoubted,adjective
undoubtedly,adverb
undrained,adjective
undramatic,adjective
undramatically,adverb
undrape,verb
undraped,verb
undraped,adjective
undrapes,verb
undraping,verb
undrawn,adjective
undreamed,adjective
undreamt,adjective
undress,verb
undressed,verb
undresses,verb
undressing,verb
undried,adjective
undrinkable,adjective
Undset,noun
undue,adjective
undulate,verb
undulated,verb
undulates,verb
undulating,verb
undulation,noun
undulations,noun
undulatory,adjective
unduly,adverb
undutifulness,noun
undyed,adjective
undying,adjective
undynamic,adjective
uneager,adjective
unearned,adjective
unearned income,noun
unearned increment,noun
unearned run,noun
unearth,verb
unearthed,verb
unearthing,verb
unearthly,adjective
unearths,verb
uneasier,adjective
uneasily,adverb
uneasiness,noun
uneasinesses,noun
uneasy,adjective
uneatable,adjective
uneaten,adjective
uneconomic,adjective
uneconomical,adjective
unedifying,adjective
unedited,adjective
uneducated,adjective
unelected,adjective
unemotional,adjective
unemotionality,noun
unemphatic,adjective
unemployable,adjective
unemployed,adjective
unemployed people,noun
unemployed person,noun
unemployment,noun
unemployment compensation,noun
unemployment line,noun
unemployment rate,noun
unenclosed,adjective
unencouraging,adjective
unencumbered,adjective
unended,adjective
unending,adjective
unendowed,adjective
unendurable,adjective
unenforceable,adjective
unenforced,adjective
unengaged,adjective
unenlightened,adjective
unenlightening,adjective
unenlightenment,noun
unenlivened,adjective
unenterprising,adjective
unenthusiastic,adjective
unenthusiastically,adverb
unentitled,adjective
unenviable,adjective
unequal,adjective
unequaled,adjective
unequalized,adjective
unequalled,adjective
unequally,adverb
unequipped,adjective
unequivocal,adjective
unequivocally,adverb
unerect,adjective
unerring,adjective
unerringly,adverb
unesco,noun
unestablished,adjective
unethical,adjective
unethically,adverb
uneven,adjective
unevenly,adjective
unevenness,noun
uneventful,adjective
uneventfully,adverb
unexacting,adjective
unexcelled,adjective
unexceptionable,adjective
unexceptional,adjective
unexchangeability,noun
unexchangeable,adjective
unexcitable,adjective
unexcited,adjective
unexciting,adjective
unexcitingly,adverb
unexclusive,adjective
unexcused,adjective
unexhausted,adjective
unexpansive,adjective
unexpected,adjective
unexpectedly,adjective
unexpectedness,noun
unexpendable,adjective
unexpired,adjective
unexplained,adjective
unexploited,adjective
unexplored,adjective
